11105,EISCAT user defined or unknown analysis pp resolution 5
11106,EISCAT user defined or unknown analysis pp resolution 6
11107,EISCAT user defined or unknown analysis pp resolution 7
11108,EISCAT user defined or unknown analysis pp resolution 8
11109,EISCAT user defined or unknown analysis pp resolution 9
11110,EISCAT user defined or unknown analysis pp resolution 0 gridded
11111,EISCAT user defined or unknown analysis pp resolution 1 gridded
11112,EISCAT user defined or unknown analysis pp resolution 2 gridded
11113,EISCAT user defined or unknown analysis pp resolution 3 gridded
11114,EISCAT user defined or unknown analysis pp resolution 4 gridded
11115,EISCAT user defined or unknown analysis pp resolution 5 gridded
11116,EISCAT user defined or unknown analysis pp resolution 6 gridded
11117,EISCAT user defined or unknown analysis pp resolution 7 gridded
11118,EISCAT user defined or unknown analysis pp resolution 8 gridded
11119,EISCAT user defined or unknown analysis pp resolution 9 gridded
11200,EISCAT user defined or unknown analysis params and ACF 0
11201,EISCAT user defined or unknown analysis params and ACF 1
11202,EISCAT user defined or unknown analysis params and ACF 2
11203,EISCAT user defined or unknown analysis params and ACF 3
11210,EISCAT user defined or unknown analysis params and ACF 0 gridded
11211,EISCAT user defined or unknown analysis params and ACF 1 gridded
11212,EISCAT user defined or unknown analysis params and ACF 2 gridded
11213,EISCAT user defined or unknown analysis params and ACF 3 gridded
13001,ebin 1.x
13002,ebin 2.x
13021,SATORI 1.x
13022,SATORI 2.x
13101,NEUTEMP 1.x
13102,NEUTEMP 2.x
13204,(ebin4) Derived Parameters: F region: winds/electric fields/ion drifts/Ne
13210,(efwind) Derived Parameters: E+F regions: winds/electric fields/ion drifts
13300,Gridded data fitted to a uniform spatial and temporal grid - useful for modellers
30_13301,profileFit test file - basic and velocities - beta
13305,Derived vector ion velocities
30_13305,Derived vector ion velocities
30_13310,ISR basic parameters digitized from contour plots
32_13310,ISR basic parameters digitized from contour plots
15011,EPEC/RVEL3PV - RESOLVED VELOCITY FROM 3 POSITIONS
15012,EPEC - RESOLVED VELOCITY FROM 3 POSITIONS; MULTIPULSE
15013,VAST - OAC
15014,VAST - MAC
15021,EPEC - RESOLVED VELOCITY FROM MULTI-POSITIONS (usually 8; 9 or 11)
15022,EPEC - 1 CYCLE SUMMARY OF RESOLVED VELOCITY FROM MULTI-POSITIONS
15023,EPEC - 11 POSITION - GATE JX; JY
15031,EPEC - AZSCANS
15041,EPEC - ELSCANS - OAC
15042,Unknown ISR mode
15051,CHAMP
15052,EISCAT VELOCITIES
15061,UNTANGLE - DENSITY (LOS)
15062,UNTANGLE - DENSITY (BLEDEN)
15065,UNTANGLE - FLUX (LOS)
15066,UNTANGLE - FLUX (LOS)
15081,Unknown ISR mode
15082,Unknown ISR mode
15083,Unknown ISR mode
15100,FWINDS - F REGION MERIDIONAL NEUTRAL WIND; B PARALLEL ONLY
15113,EPEC - OAC AROUND SCAN (SCAN4)
15114,EPEC - OAC AROUND SCAN ROTATED; INV OF EPEC (BLEDEN)
15115,CWINDS - NEUTRAL DYNAMICS FROM 3 POSITIONS
15116,CWINDS - ELECTRODYNAMICS FROM 3 POSITIONS; COMBINED PULSES
15213,EPEC- OAC BINNED AROUND SCAN (SCAN4)
15312,BLEDEN ELECTRO DYNAMIC (BLEDEN)
15313,EPEC - OAC AROUND SCAN ROTATED; INV OF SCAN (BLEDEN)
15413,CWINDS - RESOLVED VELOCITY FROM 3 POSITIONS; LONGPULSE
15414,CWINDS - RESOLVED VELOCITY FROM 3 POSITIONS; A16 OR MULTIPULSE
15510,MUSCOX - BLEDEN VEL (VAR OF DATA ) (VEEST)
15515,MUSCOX - BLEDEN DEN (VAR OF DATA) (VEEST)
15520,PVEEST - meridional velocity from elscans
15525,BLEDEN - FIELD-ALIGNED PARAMETERS FROM ELSCANS
15610,VEL2CMPBIN - RESOLVED VELOCITY FROM COMPOSITE SCANS
15613,CWINDS - RESOLVED VELOCITY FROM 3 POSITIONS; LONGPULSE
15614,CWINDS - RESOLVED VELOCITY FROM 3 POSITIONS; A16 OR MULTIPULSE
15615,CWINDS - NEUTRAL DYNAMICS FROM 3 POSITIONS
15616,CWINDS - ELECTRODYNAMICS FROM 3 POSITIONS; COMBINED PULSES
15630,VEL2CMPBIN - RESOLVED VELOCITY FROM COMPSCANS BINNED IN LATITUDE
15700,BLECONS - Field-aligned conductivities; longpulse; from scans
15701,BLECONS - Field-aligned conductivities; A16; from scans
15702,BLECONS - Field-aligned conductivities; combined pulses; from scans
5190_17000,630.0 nm H-alpha Mapper (WHAM) Fabry-Perot
17001,Derived data (velocity reference uses vertical measurement)
1215_17001,Hourly winds
1220_17001,Tidal analyses of the mean neutral winds
1240_17001,Hourly winds
1254_17001,Hourly winds
1275_17001,30 min winds
1310_17001,30 min winds
1320_17001,Winds analyzed in terms of a prevailing and semi-diurnal tidal wind
1375_17001,30 min winds
1560_17001,Tidal analyses of the mean neutral winds
2090_17001,Tidal analyses of the mean neutral winds
2930_17001,Digisonde analysis
3010_17001,OH(6-2) band individual temperatures
5020_17001,Red line in cardinal dirs
5060_17001,Red line in cardinal dirs
5140_17001,Quiet monthly meridional velocities
5160_17001,Red line (630.0 nm) FP
5190_17001,630.0 nm H-alpha Mapper (WHAM) Fabry-Perot
5240_17001,Red line in cardinal dirs
5292_17001,Red line in cardinal dirs
5460_17001,Red line in cardinal dirs
5465_17001,Red line in cardinal dirs
5510_17001,Red line (~240 km) vertical observations
5700_17001,IR Michelson Interferometer nightglow hydroxyl [OH]
5720_17001,Old 3-1 band OH Meinel band brightness and temps
5860_17001,IR Michelson Interferometer nightglow hydroxyl [OH]
5900_17001,Old 3-1 band OH Meinel band brightness and temps
5950_17001,Old 3-1 band OH Meinel band brightness and temps
5980_17001,Old 3-1 band OH Meinel band brightness and temps
17002,Derived data (velocity reference uses combined data)
1320_17002,Winds analyzed in terms of a prevailing and semi-diurnal tidal wind
1560_17002,Tidal analyses of the mean neutral winds
2890_17002,Digisonde analysis with addn info on number of samples
2930_17002,Digisonde analysis with addn info on number of samples
5020_17002,Red line in cardinal dirs
5060_17002,Green line in cardinal dirs
5140_17002,Red line in cardinal dirs
5190_17002,H-alpha Mapper (WHAM) Fabry-Perot
5465_17002,630.0 nm All-sky scanning Fabry-Perot Spectrometer
17003,Iron mode - 372 nm - 3 min integration
1320_17003,Half-hour means of the zonal and meridional winds
5060_17003,557.7 nm
5465_17003,557.7 nm All-sky scanning Fabry-Perot Spectrometer
3320_17004,nightly means - nightglow hydroxyl [OH*]
5060_17004,840.0 nm
5160_17010,Red line - all measurements used as zero reference
17011,daytime lidar long integration
1320_17011,Winds analyzed in terms of a prevailing and semi-diurnal tidal wind
5015_17011,Red line (~240 km) multi-directional observations
5160_17011,Red line - vertical measurements used as zero reference
5535_17011,Red line (~240 km) cardinal observations
17012,nightly vectors
1320_17012,Winds analyzed in terms of a prevailing and semi-diurnal tidal wind
1320_17013,Tidal analysis
5160_17020,Red line
5700_17031,New 3-1 band OH Meinel band brightness and temps
5700_17042,New 4-2 band OH Meinel band brightness and temps
17087,87 km nightly Tn aves
17088,87 km Tn using OH (3_1) Rotational temps
17089,87 km nightly Tn aves using OH (3_1) Rotational temps
7191_17094,OH - O2 nightly means at Maui
17100,nightly climatology aves
1215_17100,Harmonic analysis of winds
1221_17100,Harmonic analysis of winds
1240_17100,Harmonic analysis of winds
1245_17100,Harmonic analysis of winds
1270_17100,Harmonic analysis of winds
1275_17100,Harmonic analysis of winds
1285_17100,Harmonic analysis of winds
1310_17100,Harmonic analysis of winds
1340_17100,Harmonic analysis of winds
1375_17100,Harmonic analysis of winds
1390_17100,Harmonic analysis of winds
1539_17100,Harmonic analysis of winds
1750_17100,Harmonic analysis of winds
1775_17100,Harmonic analysis of winds
17101,7.5/20 min av Na/Tn/Wn profiles
17102,weekly - mean days - w 8-wk Hamming window
17103,monthly - mean days - w 8-wk Hamming window
180_17110,DMSP Auroral Boundary Index
5000_17111,Red line (~240 km) multi-directional observations
5015_17111,Red line (~240 km) multi-directional observations
5005_17201,630.0 nm nightglow FP at 250 km
6320_17201,daytime lidar
6340_17201,daytime lidar
6350_17201,daytime lidar
6360_17201,daytime lidar
6370_17201,daytime lidar
5005_17202,OH 892.0 nm FP at 87 km
5005_17202,O 557.7 nm at 97 km
6320_17203,Na lidar - radial winds -
6350_17203,Na lidar - radial winds -
6320_17204,Na lidar radial winds reanalysis 2015
6340_17204,Na lidar radial winds reanalysis 2015
6320_17205,Na lidar radial winds reanalysis
6340_17205,Na lidar radial winds reanalysis 2015 high resolution
6340_17206,Na lidar U-V-W winds
1790_17208,Andes MR: Zonal and Merid. winds
1791_17209,Southern Cross MR: Zonal and Merid. winds
1792_17210,Las Campanas MR: Zonal and Merid. winds
1793_17208,Andes MR: Zonal and Merid. winds
1793_17209,Southern Cross MR: Zonal and Merid. winds
1793_17210,Las Campanas MR: Zonal and Merid. winds
1787_17211,Buckland Park MR: Zonal and Merid. winds
1793_17211,Buckland Park MR: Zonal and Merid. winds
1210_17999,Tidal analysis
1220_17999,Tidal analysis
1230_17999,Tidal analysis
1240_17999,Tidal analysis
1320_17999,Tidal analysis
1340_17999,Tidal analysis
1390_17999,Tidal analysis
2090_17999,Tidal analysis
2200_17999,Tidal analysis
18000,MU RADAR IS EXPERIMENTS: DERIVED PARAMETERS
4470_18001,Strickland model params for optical calcs
4473_18002,Strickland model params for optical calcs
6320_18011,Horizontal winds assuming zero vertical winds
6320_18012,Horizontal winds assuming zero vertical winds
10_19000,MST winds
19100,BLECONS - Field-aligned conductance; longpulse; from scans
19101,BLECONS - Field-aligned conductance; A16; from scans
19102,BLECONS - Field aligned conductance; combined pulses; from scans
19120,PVEEST - Resolved velocity from elscans
19650,BLECOND - Conductivity from dwell; longpulse at 2 km intervals
19651,BLECOND - Conductivity from dwell; A16 at 2 km intervals
19652,BLECOND - Conductivity from dwell; combined pulses at 2 km
19653,BLECOND - Conductivity from dwell; at fitted gate resolution
19654,BLECOND - Conductivity from dwell; A16 at fitted gate resolution
8010_20000,Ionospheric scintillation
20000,Ionospheric scintillation
20001,Model output
1140_20001,ONE HOUR AVERAGED DATA - East beam
1140_20002,ONE HOUR AVERAGED DATA - North beam
1140_20003,ONE HOUR AVERAGED DATA - Vertical beam
1140_20004,ONE HOUR AVERAGED DATA - East and North
20_30001,ISR Parameters
22_30001,ISR Parameters
10_30003,Ionospheric F-region data Electron and Ion temperature
30006,Disturbance storm time index
212_30006,DST
30007,Geophysical Indicies
30008,Basic Derived Parameters
20_30008,Basic Derived ISR Parameters
20_30009,Basic Derived ISR Parameters
30012,Interplanetary magnetic fields
120_30012,Interplanetary magnetic field data
20_30014,Power Profile
20_30015,ISR Parameters
22_30015,ISR Parameters
8400_30012,Topex TEC
8400_30013,Jason-1 TEC
8400_30014,Jason-2 TEC
8400_30015,Jason-3 TEC
8400_30016,Sentinel 6 TEC
1000101,Ne From Power - Long Pulse (F-region) - 1 min
1000102,Ne From Power - Long Pulse (F-region) - 2 min
1000103,Ne From Power - Long Pulse (F-region) - 3 min
1000104,Ne From Power - Long Pulse (F-region) - 4 min
1000105,Ne From Power - Long Pulse (F-region) - 5 min
1000106,Ne From Power - Long Pulse (F-region) - 6 min
1000107,Ne From Power - Long Pulse (F-region) - 7 min
1000108,Ne From Power - Long Pulse (F-region) - 8 min
1000109,Ne From Power - Long Pulse (F-region) - 9 min
1000110,Ne From Power - Long Pulse (F-region) - 10 min
1000111,Ne From Power - Long Pulse (F-region) - 11 min
1000112,Ne From Power - Long Pulse (F-region) - 12 min
1000113,Ne From Power - Long Pulse (F-region) - 13 min
1000114,Ne From Power - Long Pulse (F-region) - 14 min
1000115,Ne From Power - Long Pulse (F-region) - 15 min
1000116,Ne From Power - Long Pulse (F-region) - 16 min
1000117,Ne From Power - Long Pulse (F-region) - 17 min
1000118,Ne From Power - Long Pulse (F-region) - 18 min
1000119,Ne From Power - Long Pulse (F-region) - 19 min
1000120,Ne From Power - Long Pulse (F-region) - 20 min
1000125,Ne From Power - Long Pulse (F-region) - 30 min
1000130,Ne From Power - Long Pulse (F-region) - 45 min
1000135,Ne From Power - Long Pulse (F-region) - 60 min
1000145,Ne From Power - Long Pulse (F-region) - 120 min
1000164,Ne From Power - Long Pulse (F-region) - 30 sec
1000168,Ne From Power - Long Pulse (F-region) - 15 sec
1000180,Ne From Power - Long Pulse (F-region) - 4 sec
1000201,Ne From Power - Alternating Code (E-region) - 1 min
1000202,Ne From Power - Alternating Code (E-region) - 2 min
1000203,Ne From Power - Alternating Code (E-region) - 3 min
1000204,Ne From Power - Alternating Code (E-region) - 4 min
1000205,Ne From Power - Alternating Code (E-region) - 5 min
1000206,Ne From Power - Alternating Code (E-region) - 6 min
1000207,Ne From Power - Alternating Code (E-region) - 7 min
1000208,Ne From Power - Alternating Code (E-region) - 8 min
1000209,Ne From Power - Alternating Code (E-region) - 9 min
1000210,Ne From Power - Alternating Code (E-region) - 10 min
1000211,Ne From Power - Alternating Code (E-region) - 11 min
1000212,Ne From Power - Alternating Code (E-region) - 12 min
1000213,Ne From Power - Alternating Code (E-region) - 13 min
1000214,Ne From Power - Alternating Code (E-region) - 14 min
1000215,Ne From Power - Alternating Code (E-region) - 15 min
1000216,Ne From Power - Alternating Code (E-region) - 16 min
1000217,Ne From Power - Alternating Code (E-region) - 17 min
1000218,Ne From Power - Alternating Code (E-region) - 18 min
1000219,Ne From Power - Alternating Code (E-region) - 19 min
1000220,Ne From Power - Alternating Code (E-region) - 20 min
1000225,Ne From Power - Alternating Code (E-region) - 30 min
1000230,Ne From Power - Alternating Code (E-region) - 45 min
1000235,Ne From Power - Alternating Code (E-region) - 60 min
1000245,Ne From Power - Alternating Code (E-region) - 120 min
1000264,Ne From Power - Alternating Code (E-region) - 30 sec
1000268,Ne From Power - Alternating Code (E-region) - 15 sec
1000280,Ne From Power - Alternating Code (E-region) - 4 sec
1000301,Ne From Power - Barker/MPS Code (D-region) - 1 min
1000302,Ne From Power - Barker/MPS Code (D-region) - 2 min
1000303,Ne From Power - Barker/MPS Code (D-region) - 3 min
1000304,Ne From Power - Barker/MPS Code (D-region) - 4 min
1000305,Ne From Power - Barker/MPS Code (D-region) - 5 min
1000306,Ne From Power - Barker/MPS Code (D-region) - 6 min
1000307,Ne From Power - Barker/MPS Code (D-region) - 7 min
1000308,Ne From Power - Barker/MPS Code (D-region) - 8 min
1000309,Ne From Power - Barker/MPS Code (D-region) - 9 min
1000310,Ne From Power - Barker/MPS Code (D-region) - 10 min
1000311,Ne From Power - Barker/MPS Code (D-region) - 11 min
1000312,Ne From Power - Barker/MPS Code (D-region) - 12 min
1000313,Ne From Power - Barker/MPS Code (D-region) - 13 min
1000314,Ne From Power - Barker/MPS Code (D-region) - 14 min
1000315,Ne From Power - Barker/MPS Code (D-region) - 15 min
1000316,Ne From Power - Barker/MPS Code (D-region) - 16 min
1000317,Ne From Power - Barker/MPS Code (D-region) - 17 min
1000318,Ne From Power - Barker/MPS Code (D-region) - 18 min
1000319,Ne From Power - Barker/MPS Code (D-region) - 19 min
1000320,Ne From Power - Barker/MPS Code (D-region) - 20 min
1000325,Ne From Power - Barker/MPS Code (D-region) - 30 min
1000330,Ne From Power - Barker/MPS Code (D-region) - 45 min
1000335,Ne From Power - Barker/MPS Code (D-region) - 60 min
1000345,Ne From Power - Barker/MPS Code (D-region) - 120 min
1000364,Ne From Power - Barker/MPS Code (D-region) - 30 sec
1000368,Ne From Power - Barker/MPS Code (D-region) - 15 sec
1000380,Ne From Power - Barker/MPS Code (D-region) - 4 sec
2000101,Fitted - Long Pulse (F-region) - 1 min
2000102,Fitted - Long Pulse (F-region) - 2 min
2000103,Fitted - Long Pulse (F-region) - 3 min
2000104,Fitted - Long Pulse (F-region) - 4 min
2000105,Fitted - Long Pulse (F-region) - 5 min
2000106,Fitted - Long Pulse (F-region) - 6 min
2000107,Fitted - Long Pulse (F-region) - 7 min
2000108,Fitted - Long Pulse (F-region) - 8 min
2000109,Fitted - Long Pulse (F-region) - 9 min
2000110,Fitted - Long Pulse (F-region) - 10 min
2000111,Fitted - Long Pulse (F-region) - 11 min
2000112,Fitted - Long Pulse (F-region) - 12 min
2000113,Fitted - Long Pulse (F-region) - 13 min
2000114,Fitted - Long Pulse (F-region) - 14 min
2000115,Fitted - Long Pulse (F-region) - 15 min
2000116,Fitted - Long Pulse (F-region) - 16 min
2000117,Fitted - Long Pulse (F-region) - 17 min
2000118,Fitted - Long Pulse (F-region) - 18 min
2000119,Fitted - Long Pulse (F-region) - 19 min
2000120,Fitted - Long Pulse (F-region) - 20 min
2000125,Fitted - Long Pulse (F-region) - 30 min
2000130,Fitted - Long Pulse (F-region) - 45 min
2000135,Fitted - Long Pulse (F-region) - 60 min
2000145,Fitted - Long Pulse (F-region) - 120 min
2000164,Fitted - Long Pulse (F-region) - 30 sec
2000168,Fitted - Long Pulse (F-region) - 15 sec
2000180,Fitted - Long Pulse (F-region) - 4 sec
2000201,Fitted - Alternating Code (E-region) - 1 min
2000202,Fitted - Alternating Code (E-region) - 2 min
2000203,Fitted - Alternating Code (E-region) - 3 min
2000204,Fitted - Alternating Code (E-region) - 4 min
2000205,Fitted - Alternating Code (E-region) - 5 min
2000206,Fitted - Alternating Code (E-region) - 6 min
2000207,Fitted - Alternating Code (E-region) - 7 min
2000208,Fitted - Alternating Code (E-region) - 8 min
2000209,Fitted - Alternating Code (E-region) - 9 min
2000210,Fitted - Alternating Code (E-region) - 10 min
2000211,Fitted - Alternating Code (E-region) - 11 min
2000212,Fitted - Alternating Code (E-region) - 12 min
2000213,Fitted - Alternating Code (E-region) - 13 min
2000214,Fitted - Alternating Code (E-region) - 14 min
2000215,Fitted - Alternating Code (E-region) - 15 min
2000216,Fitted - Alternating Code (E-region) - 16 min
2000217,Fitted - Alternating Code (E-region) - 17 min
2000218,Fitted - Alternating Code (E-region) - 18 min
2000219,Fitted - Alternating Code (E-region) - 19 min
2000220,Fitted - Alternating Code (E-region) - 20 min
2000225,Fitted - Alternating Code (E-region) - 30 min
2000230,Fitted - Alternating Code (E-region) - 45 min
2000235,Fitted - Alternating Code (E-region) - 60 min
2000245,Fitted - Alternating Code (E-region) - 120 min
2000264,Fitted - Alternating Code (E-region) - 30 sec
2000268,Fitted - Alternating Code (E-region) - 15 sec
2000280,Fitted - Alternating Code (E-region) - 4 sec
2000301,Fitted - Barker/MPS Code (D-region) - 1 min
2000302,Fitted - Barker/MPS Code (D-region) - 2 min
2000303,Fitted - Barker/MPS Code (D-region) - 3 min
2000304,Fitted - Barker/MPS Code (D-region) - 4 min
2000305,Fitted - Barker/MPS Code (D-region) - 5 min
2000306,Fitted - Barker/MPS Code (D-region) - 6 min
2000307,Fitted - Barker/MPS Code (D-region) - 7 min
2000308,Fitted - Barker/MPS Code (D-region) - 8 min
2000309,Fitted - Barker/MPS Code (D-region) - 9 min
2000310,Fitted - Barker/MPS Code (D-region) - 10 min
2000311,Fitted - Barker/MPS Code (D-region) - 11 min
2000312,Fitted - Barker/MPS Code (D-region) - 12 min
2000313,Fitted - Barker/MPS Code (D-region) - 13 min
2000314,Fitted - Barker/MPS Code (D-region) - 14 min
2000315,Fitted - Barker/MPS Code (D-region) - 15 min
2000316,Fitted - Barker/MPS Code (D-region) - 16 min
2000317,Fitted - Barker/MPS Code (D-region) - 17 min
2000318,Fitted - Barker/MPS Code (D-region) - 18 min
2000319,Fitted - Barker/MPS Code (D-region) - 19 min
2000320,Fitted - Barker/MPS Code (D-region) - 20 min
2000325,Fitted - Barker/MPS Code (D-region) - 30 min
2000330,Fitted - Barker/MPS Code (D-region) - 45 min
2000335,Fitted - Barker/MPS Code (D-region) - 60 min
2000345,Fitted - Barker/MPS Code (D-region) - 120 min
2000364,Fitted - Barker/MPS Code (D-region) - 30 sec
2000368,Fitted - Barker/MPS Code (D-region) - 15 sec
2000380,Fitted - Barker/MPS Code (D-region) - 4 sec
3000101,Resolved Velocity - Long Pulse (F-region) - 1 min
3000102,Resolved Velocity - Long Pulse (F-region) - 2 min
3000103,Resolved Velocity - Long Pulse (F-region) - 3 min
3000104,Resolved Velocity - Long Pulse (F-region) - 4 min
3000105,Resolved Velocity - Long Pulse (F-region) - 5 min
3000106,Resolved Velocity - Long Pulse (F-region) - 6 min
3000107,Resolved Velocity - Long Pulse (F-region) - 7 min
3000108,Resolved Velocity - Long Pulse (F-region) - 8 min
3000109,Resolved Velocity - Long Pulse (F-region) - 9 min
3000110,Resolved Velocity - Long Pulse (F-region) - 10 min
3000111,Resolved Velocity - Long Pulse (F-region) - 11 min
3000112,Resolved Velocity - Long Pulse (F-region) - 12 min
3000113,Resolved Velocity - Long Pulse (F-region) - 13 min
3000114,Resolved Velocity - Long Pulse (F-region) - 14 min
3000115,Resolved Velocity - Long Pulse (F-region) - 15 min
3000116,Resolved Velocity - Long Pulse (F-region) - 16 min
3000117,Resolved Velocity - Long Pulse (F-region) - 17 min
3000118,Resolved Velocity - Long Pulse (F-region) - 18 min
3000119,Resolved Velocity - Long Pulse (F-region) - 19 min
3000120,Resolved Velocity - Long Pulse (F-region) - 20 min
3000125,Resolved Velocity - Long Pulse (F-region) - 30 min
3000164,Resolved Velocity - Long Pulse (F-region) - 30 sec
3000201,Resolved Velocity - Alternating Code (E-region) - 1 min
3000202,Resolved Velocity - Alternating Code (E-region) - 2 min
3000203,Resolved Velocity - Alternating Code (E-region) - 3 min
3000204,Resolved Velocity - Alternating Code (E-region) - 4 min
3000205,Resolved Velocity - Alternating Code (E-region) - 5 min
3000206,Resolved Velocity - Alternating Code (E-region) - 6 min
3000207,Resolved Velocity - Alternating Code (E-region) - 7 min
3000208,Resolved Velocity - Alternating Code (E-region) - 8 min
3000209,Resolved Velocity - Alternating Code (E-region) - 9 min
3000210,Resolved Velocity - Alternating Code (E-region) - 10 min
3000211,Resolved Velocity - Alternating Code (E-region) - 11 min
3000212,Resolved Velocity - Alternating Code (E-region) - 12 min
3000213,Resolved Velocity - Alternating Code (E-region) - 13 min
3000214,Resolved Velocity - Alternating Code (E-region) - 14 min
3000215,Resolved Velocity - Alternating Code (E-region) - 15 min
3000216,Resolved Velocity - Alternating Code (E-region) - 16 min
3000217,Resolved Velocity - Alternating Code (E-region) - 17 min
3000218,Resolved Velocity - Alternating Code (E-region) - 18 min
3000219,Resolved Velocity - Alternating Code (E-region) - 19 min
3000220,Resolved Velocity - Alternating Code (E-region) - 20 min
3000225,Resolved Velocity - Alternating Code (E-region) - 30 min
3000264,Resolved Velocity - Alternating Code (E-region) - 30 sec
3000301,Resolved Velocity - Barker/MPS Code (D-region) - 1 min
3000302,Resolved Velocity - Barker/MPS Code (D-region) - 2 min
3000303,Resolved Velocity - Barker/MPS Code (D-region) - 3 min
3000304,Resolved Velocity - Barker/MPS Code (D-region) - 4 min
3000305,Resolved Velocity - Barker/MPS Code (D-region) - 5 min
3000306,Resolved Velocity - Barker/MPS Code (D-region) - 6 min
3000307,Resolved Velocity - Barker/MPS Code (D-region) - 7 min
3000308,Resolved Velocity - Barker/MPS Code (D-region) - 8 min
3000309,Resolved Velocity - Barker/MPS Code (D-region) - 9 min
3000310,Resolved Velocity - Barker/MPS Code (D-region) - 10 min
3000311,Resolved Velocity - Barker/MPS Code (D-region) - 11 min
3000312,Resolved Velocity - Barker/MPS Code (D-region) - 12 min
3000313,Resolved Velocity - Barker/MPS Code (D-region) - 13 min
3000314,Resolved Velocity - Barker/MPS Code (D-region) - 14 min
3000315,Resolved Velocity - Barker/MPS Code (D-region) - 15 min
3000316,Resolved Velocity - Barker/MPS Code (D-region) - 16 min
3000317,Resolved Velocity - Barker/MPS Code (D-region) - 17 min
3000318,Resolved Velocity - Barker/MPS Code (D-region) - 18 min
3000319,Resolved Velocity - Barker/MPS Code (D-region) - 19 min
3000320,Resolved Velocity - Barker/MPS Code (D-region) - 20 min
3000325,Resolved Velocity - Barker/MPS Code (D-region) - 30 min
3000364,Resolved Velocity - Barker/MPS Code (D-region) - 30 sec
17577,Poker Flat Meteor Radar
17578,Amateur Radio Signal Report
